District_Name,Crop_Name,Market_Name,Price_Date,Price_Tk_kg
Chittagong,Mustard,Chittagong Sadar Bazar,2024-03-24,34.23
Cumilla,Cotton,Cumilla Sadar Bazar,2024-09-15,35.25
Chittagong,Guava,Chittagong Sadar Bazar,2024-12-11,36.04
Bogra,Oilseeds,Bogra Sadar Bazar,2025-01-07,40.22
Cumilla,Fenugreek,Cumilla Sadar Bazar,2025-03-13,40.37
Rangpur,Fennel,Rangpur Sadar Bazar,2024-11-18,47.41
Jessore,Gram,Jessore Sadar Bazar,2024-09-21,41.85
Barisal,Garlic,Barisal Sadar Bazar,2024-10-22,27.0
Mymensingh,Pulses,Mymensingh Sadar Bazar,2025-03-12,41.26
Barisal,Wheat,Barisal Sadar Bazar,2024-07-31,33.04
Barisal,Sugarcane,Barisal Sadar Bazar,2024-05-03,35.36
Sylhet,Fenugreek,Sylhet Sadar Bazar,2024-09-19,36.1
Mymensingh,Chilli,Mymensingh Sadar Bazar,2024-08-10,36.82
Jessore,Chilli,Jessore Sadar Bazar,2024-05-26,33.4
Bogra,Citrus,Bogra Sadar Bazar,2024-09-13,40.98
Cumilla,Pomegranate,Cumilla Sadar Bazar,2024-04-08,33.23
Dhaka,Guava,Dhaka Sadar Bazar,2024-11-23,41.71
Jessore,Barley,Jessore Sadar Bazar,2025-01-24,50.74
Jessore,Oilseeds,Jessore Sadar Bazar,2025-04-03,33.62
Rangpur,Bajra,Rangpur Sadar Bazar,2025-01-21,38.63
Jessore,Oilseeds,Jessore Sadar Bazar,2025-05-02,27.89
Dhaka,Gram,Dhaka Sadar Bazar,2024-07-17,38.56
Cumilla,Barley,Cumilla Sadar Bazar,2024-09-21,43.09
Bogra,Chilli,Bogra Sadar Bazar,2025-04-29,43.46
Dhaka,Maize,Dhaka Sadar Bazar,2024-08-02,40.37
Chittagong,Gram,Chittagong Sadar Bazar,2024-07-31,44.27
Dhaka,Barley,Dhaka Sadar Bazar,2024-07-23,52.22
Chittagong,Barley,Chittagong Sadar Bazar,2024-10-05,48.22
Jessore,Coriander,Jessore Sadar Bazar,2024-05-26,37.49
Mymensingh,Cumin,Mymensingh Sadar Bazar,2024-07-14,33.03
Jessore,Mustard,Jessore Sadar Bazar,2025-03-29,38.05
Dhaka,Wheat,Dhaka Sadar Bazar,2024-10-07,35.45
Rangpur,Onion,Rangpur Sadar Bazar,2024-06-05,42.17
Barisal,Gram,Barisal Sadar Bazar,2024-06-16,34.33
Jessore,Cumin,Jessore Sadar Bazar,2025-03-01,39.65
Mymensingh,Citrus,Mymensingh Sadar Bazar,2024-06-30,44.02
Jessore,Fennel,Jessore Sadar Bazar,2024-07-01,39.52
Chittagong,Guava,Chittagong Sadar Bazar,2025-01-06,35.46
Mymensingh,Cotton,Mymensingh Sadar Bazar,2025-04-08,45.64
Bogra,Fennel,Bogra Sadar Bazar,2024-04-06,30.98
Rajshahi,Chilli,Rajshahi Sadar Bazar,2024-11-20,38.43
Sylhet,Wheat,Sylhet Sadar Bazar,2024-06-19,39.8
Jessore,Bajra,Jessore Sadar Bazar,2024-05-20,40.08
Sylhet,Maize,Sylhet Sadar Bazar,2024-07-30,40.87
Mymensingh,Oilseeds,Mymensingh Sadar Bazar,2024-10-27,42.93
Dhaka,Onion,Dhaka Sadar Bazar,2024-09-01,39.83
Mymensingh,Chilli,Mymensingh Sadar Bazar,2024-04-04,38.23
Mymensingh,Wheat,Mymensingh Sadar Bazar,2024-11-06,38.04
Chittagong,Tomato,Chittagong Sadar Bazar,2025-02-13,37.06
Barisal,Tomato,Barisal Sadar Bazar,2025-05-17,43.78
Cumilla,Gram,Cumilla Sadar Bazar,2025-04-15,36.9
Dhaka,Garlic,Dhaka Sadar Bazar,2024-07-17,44.06
Mymensingh,Gram,Mymensingh Sadar Bazar,2024-10-27,40.09
Chittagong,Pulses,Chittagong Sadar Bazar,2024-09-19,37.5
Bogra,Cumin,Bogra Sadar Bazar,2024-10-16,42.97
Rangpur,Onion,Rangpur Sadar Bazar,2025-02-19,36.51
Jessore,Garlic,Jessore Sadar Bazar,2025-05-08,43.06
Rajshahi,Mango,Rajshahi Sadar Bazar,2024-11-13,41.02
Dhaka,Tomato,Dhaka Sadar Bazar,2024-10-26,37.14
Mymensingh,Gram,Mymensingh Sadar Bazar,2024-09-24,42.54
Chittagong,Sugarcane,Chittagong Sadar Bazar,2025-04-22,42.62
Mymensingh,Guava,Mymensingh Sadar Bazar,2024-05-02,45.56
Rajshahi,Chilli,Rajshahi Sadar Bazar,2024-08-13,44.64
Dhaka,Oilseeds,Dhaka Sadar Bazar,2025-03-02,42.36
Rangpur,Fenugreek,Rangpur Sadar Bazar,2024-08-29,34.59
Barisal,Pulses,Barisal Sadar Bazar,2024-10-12,51.75
Cumilla,Oilseeds,Cumilla Sadar Bazar,2024-07-18,33.26
Jessore,Pomegranate,Jessore Sadar Bazar,2024-11-24,44.56
Cumilla,Coriander,Cumilla Sadar Bazar,2024-12-02,42.07
Mymensingh,Guava,Mymensingh Sadar Bazar,2024-11-01,34.36
Rangpur,Pomegranate,Rangpur Sadar Bazar,2024-11-28,39.4
Dhaka,Pomegranate,Dhaka Sadar Bazar,2025-03-31,39.62
Sylhet,Mustard,Sylhet Sadar Bazar,2025-04-17,46.27
Bogra,Opium,Bogra Sadar Bazar,2024-08-30,36.58
Barisal,Cumin,Barisal Sadar Bazar,2024-05-04,38.74
Chittagong,Mustard,Chittagong Sadar Bazar,2024-06-28,28.79
Dhaka,Gram,Dhaka Sadar Bazar,2024-04-05,48.33
Rangpur,Pulses,Rangpur Sadar Bazar,2025-04-29,34.86
Jessore,Wheat,Jessore Sadar Bazar,2024-10-14,41.57
Dhaka,Bajra,Dhaka Sadar Bazar,2024-07-03,39.51
Sylhet,Barley,Sylhet Sadar Bazar,2025-03-25,39.53
Chittagong,Sugarcane,Chittagong Sadar Bazar,2024-09-12,43.89
Jessore,Coriander,Jessore Sadar Bazar,2025-04-30,48.02
Bogra,Pulses,Bogra Sadar Bazar,2024-06-26,41.21
Mymensingh,Sugarcane,Mymensingh Sadar Bazar,2024-09-07,43.14
Barisal,Wheat,Barisal Sadar Bazar,2024-05-22,41.58
Rangpur,Gram,Rangpur Sadar Bazar,2024-10-13,44.88
Bogra,Mustard,Bogra Sadar Bazar,2025-01-18,37.78
Sylhet,Maize,Sylhet Sadar Bazar,2024-05-08,45.16
Chittagong,Gram,Chittagong Sadar Bazar,2024-07-08,45.33
Jessore,Pomegranate,Jessore Sadar Bazar,2024-09-03,45.2
Sylhet,Opium,Sylhet Sadar Bazar,2025-01-02,36.83
Rangpur,Pomegranate,Rangpur Sadar Bazar,2024-05-22,39.19
Barisal,Fenugreek,Barisal Sadar Bazar,2025-03-20,41.15
Barisal,Sugarcane,Barisal Sadar Bazar,2024-06-15,33.42
Jessore,Wheat,Jessore Sadar Bazar,2024-08-28,47.66
Dhaka,Gram,Dhaka Sadar Bazar,2024-08-25,39.94
Rajshahi,Citrus,Rajshahi Sadar Bazar,2024-06-28,41.36
Chittagong,Onion,Chittagong Sadar Bazar,2025-02-20,37.23
Jessore,Mango,Jessore Sadar Bazar,2024-06-07,33.63
Barisal,Garlic,Barisal Sadar Bazar,2025-05-02,37.1
Sylhet,Gram,Sylhet Sadar Bazar,2024-08-10,41.05
Mymensingh,Mustard,Mymensingh Sadar Bazar,2024-12-12,43.23
Rajshahi,Mango,Rajshahi Sadar Bazar,2024-04-04,40.78
Chittagong,Maize,Chittagong Sadar Bazar,2024-10-28,41.66
Bogra,Onion,Bogra Sadar Bazar,2025-03-19,38.38
Sylhet,Guava,Sylhet Sadar Bazar,2025-04-27,42.38
Chittagong,Pomegranate,Chittagong Sadar Bazar,2024-05-29,47.12
Bogra,Tomato,Bogra Sadar Bazar,2025-03-27,43.38
Barisal,Pomegranate,Barisal Sadar Bazar,2024-06-29,43.89
Chittagong,Sugarcane,Chittagong Sadar Bazar,2025-04-07,41.41
Cumilla,Guava,Cumilla Sadar Bazar,2025-03-28,32.78
Cumilla,Tomato,Cumilla Sadar Bazar,2024-07-28,34.99
Chittagong,Barley,Chittagong Sadar Bazar,2024-11-05,42.18
Jessore,Tomato,Jessore Sadar Bazar,2024-09-10,39.95
Dhaka,Tomato,Dhaka Sadar Bazar,2025-02-23,42.11
Dhaka,Chilli,Dhaka Sadar Bazar,2025-05-02,48.05
Jessore,Guava,Jessore Sadar Bazar,2024-11-09,43.48
Rangpur,Fennel,Rangpur Sadar Bazar,2025-04-02,46.04
Mymensingh,Fennel,Mymensingh Sadar Bazar,2025-02-24,40.45
Rajshahi,Fenugreek,Rajshahi Sadar Bazar,2024-07-07,36.13
Barisal,Gram,Barisal Sadar Bazar,2025-02-27,39.72
Sylhet,Sugarcane,Sylhet Sadar Bazar,2024-07-15,36.14
Mymensingh,Wheat,Mymensingh Sadar Bazar,2025-03-20,47.48
Rajshahi,Sugarcane,Rajshahi Sadar Bazar,2024-09-13,43.79
Rangpur,Chilli,Rangpur Sadar Bazar,2024-10-15,42.5
Rajshahi,Fenugreek,Rajshahi Sadar Bazar,2025-04-18,45.93
Cumilla,Barley,Cumilla Sadar Bazar,2024-07-11,30.3
Bogra,Oilseeds,Bogra Sadar Bazar,2024-09-13,42.82
Rangpur,Pomegranate,Rangpur Sadar Bazar,2025-03-11,33.71
Chittagong,Tomato,Chittagong Sadar Bazar,2025-04-25,39.97
Mymensingh,Chilli,Mymensingh Sadar Bazar,2024-09-13,38.5
Dhaka,Tomato,Dhaka Sadar Bazar,2024-12-02,43.18
Cumilla,Cotton,Cumilla Sadar Bazar,2024-08-07,41.1
Dhaka,Tomato,Dhaka Sadar Bazar,2024-05-18,46.46
Cumilla,Fenugreek,Cumilla Sadar Bazar,2024-11-27,37.11
Chittagong,Onion,Chittagong Sadar Bazar,2024-08-10,43.4
Barisal,Mango,Barisal Sadar Bazar,2024-04-01,40.78
Mymensingh,Pomegranate,Mymensingh Sadar Bazar,2024-11-25,32.15
Cumilla,Opium,Cumilla Sadar Bazar,2025-02-01,35.59
Sylhet,Coriander,Sylhet Sadar Bazar,2024-06-19,39.28
Barisal,Chilli,Barisal Sadar Bazar,2025-01-27,45.34
Mymensingh,Onion,Mymensingh Sadar Bazar,2024-05-05,42.23
Cumilla,Fenugreek,Cumilla Sadar Bazar,2024-05-20,34.4
Rangpur,Chilli,Rangpur Sadar Bazar,2025-01-07,39.33
Bogra,Fenugreek,Bogra Sadar Bazar,2025-02-18,49.69
Chittagong,Barley,Chittagong Sadar Bazar,2024-07-27,40.53
Sylhet,Maize,Sylhet Sadar Bazar,2025-02-20,38.43
Dhaka,Guava,Dhaka Sadar Bazar,2024-06-26,42.36
Mymensingh,Coriander,Mymensingh Sadar Bazar,2024-04-25,43.66
Rajshahi,Bajra,Rajshahi Sadar Bazar,2024-11-05,37.81
Jessore,Mango,Jessore Sadar Bazar,2024-04-07,42.41
Cumilla,Cotton,Cumilla Sadar Bazar,2024-05-08,38.42
Sylhet,Bajra,Sylhet Sadar Bazar,2024-11-30,43.45
Cumilla,Tomato,Cumilla Sadar Bazar,2025-02-14,40.81
Rajshahi,Chilli,Rajshahi Sadar Bazar,2025-03-14,42.31
Rajshahi,Opium,Rajshahi Sadar Bazar,2025-05-13,36.36
Sylhet,Cotton,Sylhet Sadar Bazar,2025-04-07,36.06
Cumilla,Mustard,Cumilla Sadar Bazar,2024-09-29,44.54
Barisal,Chilli,Barisal Sadar Bazar,2024-03-26,39.62
Chittagong,Oilseeds,Chittagong Sadar Bazar,2024-11-15,41.37
Barisal,Pomegranate,Barisal Sadar Bazar,2025-05-18,38.53
Rajshahi,Bajra,Rajshahi Sadar Bazar,2025-04-03,44.31
Dhaka,Opium,Dhaka Sadar Bazar,2024-11-18,37.08
Chittagong,Fennel,Chittagong Sadar Bazar,2025-02-18,39.35
Rajshahi,Gram,Rajshahi Sadar Bazar,2025-03-23,43.77
Jessore,Tomato,Jessore Sadar Bazar,2025-03-18,45.63
Rajshahi,Citrus,Rajshahi Sadar Bazar,2024-07-02,37.49
Rajshahi,Gram,Rajshahi Sadar Bazar,2024-05-27,49.41
Chittagong,Barley,Chittagong Sadar Bazar,2024-11-29,41.5
Chittagong,Coriander,Chittagong Sadar Bazar,2024-11-02,34.99
Jessore,Sugarcane,Jessore Sadar Bazar,2025-01-24,41.77
Mymensingh,Pomegranate,Mymensingh Sadar Bazar,2024-03-25,38.16
Dhaka,Guava,Dhaka Sadar Bazar,2025-01-08,42.08
Jessore,Citrus,Jessore Sadar Bazar,2024-12-29,39.79
Barisal,Cumin,Barisal Sadar Bazar,2024-09-17,40.36
Chittagong,Wheat,Chittagong Sadar Bazar,2025-02-20,35.62
Cumilla,Cumin,Cumilla Sadar Bazar,2025-03-16,44.75
Jessore,Cotton,Jessore Sadar Bazar,2024-12-01,34.45
Cumilla,Cotton,Cumilla Sadar Bazar,2025-03-16,34.68
Jessore,Barley,Jessore Sadar Bazar,2024-05-14,41.76
Mymensingh,Wheat,Mymensingh Sadar Bazar,2025-01-04,47.69
Rajshahi,Tomato,Rajshahi Sadar Bazar,2024-06-21,38.31
Barisal,Mustard,Barisal Sadar Bazar,2024-11-21,43.36
Barisal,Tomato,Barisal Sadar Bazar,2024-07-16,45.15
Sylhet,Fenugreek,Sylhet Sadar Bazar,2024-11-26,43.91
Dhaka,Sugarcane,Dhaka Sadar Bazar,2024-11-17,38.51
Barisal,Bajra,Barisal Sadar Bazar,2024-05-25,34.76
Cumilla,Tomato,Cumilla Sadar Bazar,2024-07-25,29.4
Rangpur,Cotton,Rangpur Sadar Bazar,2024-05-24,38.74
Bogra,Maize,Bogra Sadar Bazar,2024-05-24,45.65
Rajshahi,Oilseeds,Rajshahi Sadar Bazar,2024-07-12,34.6
Rajshahi,Citrus,Rajshahi Sadar Bazar,2025-02-14,43.36
Mymensingh,Wheat,Mymensingh Sadar Bazar,2024-08-13,35.44
Bogra,Barley,Bogra Sadar Bazar,2024-05-15,40.51
Sylhet,Cotton,Sylhet Sadar Bazar,2025-05-15,43.4
Chittagong,Guava,Chittagong Sadar Bazar,2024-03-27,36.83
Jessore,Opium,Jessore Sadar Bazar,2025-02-28,40.82
Bogra,Maize,Bogra Sadar Bazar,2024-11-11,38.01
Rajshahi,Opium,Rajshahi Sadar Bazar,2024-06-25,43.38
Rajshahi,Oilseeds,Rajshahi Sadar Bazar,2024-06-08,41.13
Chittagong,Cumin,Chittagong Sadar Bazar,2024-04-28,40.27
Cumilla,Maize,Cumilla Sadar Bazar,2024-08-19,47.48
Dhaka,Sugarcane,Dhaka Sadar Bazar,2024-10-08,43.18
Cumilla,Barley,Cumilla Sadar Bazar,2024-08-08,36.69
Cumilla,Opium,Cumilla Sadar Bazar,2025-01-25,39.59
Rajshahi,Pomegranate,Rajshahi Sadar Bazar,2024-09-02,39.64
Chittagong,Tomato,Chittagong Sadar Bazar,2024-12-28,40.39
Mymensingh,Fennel,Mymensingh Sadar Bazar,2024-12-29,52.12
Sylhet,Bajra,Sylhet Sadar Bazar,2025-02-18,41.78
Rangpur,Coriander,Rangpur Sadar Bazar,2024-07-02,30.23
Dhaka,Tomato,Dhaka Sadar Bazar,2024-09-26,37.39
Dhaka,Chilli,Dhaka Sadar Bazar,2024-10-06,30.72
Cumilla,Sugarcane,Cumilla Sadar Bazar,2024-08-07,38.42
Cumilla,Onion,Cumilla Sadar Bazar,2024-11-24,30.46
Cumilla,Wheat,Cumilla Sadar Bazar,2025-01-12,35.82
Dhaka,Garlic,Dhaka Sadar Bazar,2024-10-24,32.7
Jessore,Cumin,Jessore Sadar Bazar,2025-02-01,41.84
Bogra,Barley,Bogra Sadar Bazar,2024-03-24,40.0
Chittagong,Mustard,Chittagong Sadar Bazar,2024-05-19,41.45
Rangpur,Maize,Rangpur Sadar Bazar,2024-08-08,39.5
Rangpur,Cotton,Rangpur Sadar Bazar,2024-08-16,33.31
Bogra,Maize,Bogra Sadar Bazar,2024-10-01,42.46
Chittagong,Guava,Chittagong Sadar Bazar,2025-03-01,49.23
Barisal,Bajra,Barisal Sadar Bazar,2024-11-15,41.96
Dhaka,Oilseeds,Dhaka Sadar Bazar,2024-10-22,37.96
Sylhet,Mustard,Sylhet Sadar Bazar,2024-06-15,33.15
Chittagong,Guava,Chittagong Sadar Bazar,2025-01-23,35.64
Sylhet,Barley,Sylhet Sadar Bazar,2025-05-10,42.17
Bogra,Maize,Bogra Sadar Bazar,2024-12-03,45.15
Rangpur,Mango,Rangpur Sadar Bazar,2025-05-13,41.25
Barisal,Pomegranate,Barisal Sadar Bazar,2024-05-09,43.84
Barisal,Coriander,Barisal Sadar Bazar,2024-10-28,43.4
Barisal,Bajra,Barisal Sadar Bazar,2024-09-20,42.43
Rangpur,Maize,Rangpur Sadar Bazar,2025-03-26,36.84
Chittagong,Cumin,Chittagong Sadar Bazar,2025-03-15,40.83
Chittagong,Wheat,Chittagong Sadar Bazar,2025-03-01,35.93
Sylhet,Cumin,Sylhet Sadar Bazar,2025-01-07,40.08
Jessore,Pulses,Jessore Sadar Bazar,2024-11-14,41.59
Rangpur,Mustard,Rangpur Sadar Bazar,2025-03-22,48.06
Bogra,Barley,Bogra Sadar Bazar,2024-05-19,33.71
Sylhet,Coriander,Sylhet Sadar Bazar,2024-08-12,42.31
Sylhet,Coriander,Sylhet Sadar Bazar,2024-07-10,47.11
Dhaka,Gram,Dhaka Sadar Bazar,2024-10-20,43.64
Barisal,Onion,Barisal Sadar Bazar,2025-01-29,44.0
Barisal,Mustard,Barisal Sadar Bazar,2025-02-08,42.82
Rajshahi,Sugarcane,Rajshahi Sadar Bazar,2024-07-08,46.23
Rangpur,Oilseeds,Rangpur Sadar Bazar,2025-03-09,34.78
Dhaka,Pomegranate,Dhaka Sadar Bazar,2025-04-09,33.35
Bogra,Cotton,Bogra Sadar Bazar,2024-06-21,39.97
Bogra,Bajra,Bogra Sadar Bazar,2025-04-15,29.63
Sylhet,Coriander,Sylhet Sadar Bazar,2024-10-17,45.91
Bogra,Pulses,Bogra Sadar Bazar,2025-02-27,45.86
Cumilla,Tomato,Cumilla Sadar Bazar,2025-05-05,37.92
Barisal,Gram,Barisal Sadar Bazar,2024-09-17,38.22
Sylhet,Maize,Sylhet Sadar Bazar,2025-05-04,39.65
Chittagong,Citrus,Chittagong Sadar Bazar,2025-01-18,40.25
Rajshahi,Mango,Rajshahi Sadar Bazar,2025-02-12,40.61
Mymensingh,Fennel,Mymensingh Sadar Bazar,2024-10-07,42.68
Rangpur,Pomegranate,Rangpur Sadar Bazar,2024-04-22,39.17
Chittagong,Opium,Chittagong Sadar Bazar,2025-05-07,44.53
Bogra,Citrus,Bogra Sadar Bazar,2025-04-10,42.14
Rajshahi,Maize,Rajshahi Sadar Bazar,2025-04-16,37.09
Dhaka,Cumin,Dhaka Sadar Bazar,2024-10-21,46.41
Chittagong,Fenugreek,Chittagong Sadar Bazar,2025-04-18,33.48
Sylhet,Pulses,Sylhet Sadar Bazar,2024-07-11,39.56
Dhaka,Bajra,Dhaka Sadar Bazar,2025-04-26,44.64
Jessore,Mustard,Jessore Sadar Bazar,2024-05-15,36.53
Barisal,Mango,Barisal Sadar Bazar,2024-04-22,41.49
Dhaka,Mango,Dhaka Sadar Bazar,2024-08-15,42.61
Rangpur,Bajra,Rangpur Sadar Bazar,2024-06-13,35.87
Jessore,Cumin,Jessore Sadar Bazar,2024-09-26,39.65
Rangpur,Maize,Rangpur Sadar Bazar,2024-07-19,39.25
Mymensingh,Tomato,Mymensingh Sadar Bazar,2024-05-29,37.35
Bogra,Tomato,Bogra Sadar Bazar,2024-12-11,51.05
Rangpur,Tomato,Rangpur Sadar Bazar,2024-09-02,36.34
Sylhet,Opium,Sylhet Sadar Bazar,2024-08-28,44.82
Chittagong,Pulses,Chittagong Sadar Bazar,2025-03-24,38.11
Mymensingh,Garlic,Mymensingh Sadar Bazar,2025-03-07,34.78
Rangpur,Fennel,Rangpur Sadar Bazar,2024-03-24,40.49
Mymensingh,Gram,Mymensingh Sadar Bazar,2025-02-05,43.12
Dhaka,Sugarcane,Dhaka Sadar Bazar,2024-09-11,44.42
Rajshahi,Onion,Rajshahi Sadar Bazar,2025-02-13,47.5
Cumilla,Onion,Cumilla Sadar Bazar,2025-02-04,54.14
Bogra,Bajra,Bogra Sadar Bazar,2025-01-11,41.2
Barisal,Oilseeds,Barisal Sadar Bazar,2025-05-09,36.82
Sylhet,Gram,Sylhet Sadar Bazar,2024-04-18,42.17
Bogra,Barley,Bogra Sadar Bazar,2025-05-10,38.72
Sylhet,Tomato,Sylhet Sadar Bazar,2024-12-06,44.44
Cumilla,Cotton,Cumilla Sadar Bazar,2024-11-29,33.77
Mymensingh,Mango,Mymensingh Sadar Bazar,2024-04-02,51.37
Mymensingh,Chilli,Mymensingh Sadar Bazar,2024-05-30,44.11
Mymensingh,Oilseeds,Mymensingh Sadar Bazar,2024-09-05,31.92
Cumilla,Opium,Cumilla Sadar Bazar,2024-06-04,36.6
Chittagong,Pomegranate,Chittagong Sadar Bazar,2024-04-14,43.92
Dhaka,Chilli,Dhaka Sadar Bazar,2024-09-22,45.65
Cumilla,Onion,Cumilla Sadar Bazar,2024-12-13,33.89
Bogra,Oilseeds,Bogra Sadar Bazar,2024-05-10,43.42
Rangpur,Bajra,Rangpur Sadar Bazar,2024-07-10,30.65
Sylhet,Mustard,Sylhet Sadar Bazar,2025-05-02,39.57
Chittagong,Garlic,Chittagong Sadar Bazar,2024-08-11,45.34
Chittagong,Oilseeds,Chittagong Sadar Bazar,2025-03-19,37.35
Dhaka,Gram,Dhaka Sadar Bazar,2024-11-26,32.77
Chittagong,Guava,Chittagong Sadar Bazar,2024-04-19,40.7
Chittagong,Sugarcane,Chittagong Sadar Bazar,2025-02-10,37.1
Chittagong,Garlic,Chittagong Sadar Bazar,2024-09-17,43.02
Barisal,Cumin,Barisal Sadar Bazar,2024-10-23,35.75
Chittagong,Fennel,Chittagong Sadar Bazar,2024-05-23,36.29
Jessore,Oilseeds,Jessore Sadar Bazar,2025-03-24,30.3
Barisal,Cotton,Barisal Sadar Bazar,2025-02-07,40.82
Rangpur,Cumin,Rangpur Sadar Bazar,2025-01-14,39.23
Bogra,Wheat,Bogra Sadar Bazar,2024-05-25,34.3
Bogra,Opium,Bogra Sadar Bazar,2024-03-28,40.93
Cumilla,Oilseeds,Cumilla Sadar Bazar,2024-06-29,44.93
Dhaka,Pulses,Dhaka Sadar Bazar,2025-02-04,38.97
Cumilla,Wheat,Cumilla Sadar Bazar,2024-09-21,41.29
Sylhet,Barley,Sylhet Sadar Bazar,2024-08-06,41.31
Cumilla,Bajra,Cumilla Sadar Bazar,2024-07-21,34.22
Jessore,Onion,Jessore Sadar Bazar,2025-01-07,49.87
Dhaka,Wheat,Dhaka Sadar Bazar,2024-10-05,37.74
Barisal,Coriander,Barisal Sadar Bazar,2024-08-13,43.15
Dhaka,Mustard,Dhaka Sadar Bazar,2025-04-25,43.69
Barisal,Maize,Barisal Sadar Bazar,2024-07-10,39.33
Barisal,Garlic,Barisal Sadar Bazar,2025-02-08,42.91
Chittagong,Oilseeds,Chittagong Sadar Bazar,2025-04-27,41.18
Rajshahi,Mustard,Rajshahi Sadar Bazar,2025-03-25,33.2
Bogra,Maize,Bogra Sadar Bazar,2024-07-30,38.41
Dhaka,Opium,Dhaka Sadar Bazar,2025-01-13,37.06
Cumilla,Wheat,Cumilla Sadar Bazar,2024-05-15,37.78
Rajshahi,Onion,Rajshahi Sadar Bazar,2024-12-02,33.74
Sylhet,Pomegranate,Sylhet Sadar Bazar,2025-02-04,45.41
Cumilla,Gram,Cumilla Sadar Bazar,2025-04-07,47.69
Dhaka,Onion,Dhaka Sadar Bazar,2024-04-17,44.69
Chittagong,Pomegranate,Chittagong Sadar Bazar,2025-02-07,46.1
Barisal,Opium,Barisal Sadar Bazar,2024-12-16,38.35
Dhaka,Wheat,Dhaka Sadar Bazar,2024-04-06,36.95
Sylhet,Maize,Sylhet Sadar Bazar,2024-03-31,36.26
Chittagong,Bajra,Chittagong Sadar Bazar,2024-10-17,43.09
Cumilla,Mustard,Cumilla Sadar Bazar,2024-12-06,41.09
Cumilla,Fenugreek,Cumilla Sadar Bazar,2024-06-16,39.63
Barisal,Fenugreek,Barisal Sadar Bazar,2024-03-25,46.22
Barisal,Bajra,Barisal Sadar Bazar,2024-05-13,41.94
Jessore,Wheat,Jessore Sadar Bazar,2025-02-28,35.97
Rangpur,Opium,Rangpur Sadar Bazar,2024-06-13,36.73
Cumilla,Sugarcane,Cumilla Sadar Bazar,2025-01-03,43.27
Barisal,Opium,Barisal Sadar Bazar,2024-08-21,45.0
Cumilla,Guava,Cumilla Sadar Bazar,2025-01-13,42.65
Rangpur,Gram,Rangpur Sadar Bazar,2024-08-19,49.11
Rajshahi,Oilseeds,Rajshahi Sadar Bazar,2024-06-18,47.85
Rajshahi,Fenugreek,Rajshahi Sadar Bazar,2024-06-15,42.12
Mymensingh,Guava,Mymensingh Sadar Bazar,2024-03-31,35.97
Cumilla,Barley,Cumilla Sadar Bazar,2025-03-10,33.71
Barisal,Cotton,Barisal Sadar Bazar,2024-11-25,38.14
Chittagong,Coriander,Chittagong Sadar Bazar,2025-04-12,43.62
Rangpur,Citrus,Rangpur Sadar Bazar,2025-04-30,48.77
Rajshahi,Mango,Rajshahi Sadar Bazar,2024-05-13,42.0
Jessore,Chilli,Jessore Sadar Bazar,2024-09-22,45.61
Dhaka,Mustard,Dhaka Sadar Bazar,2024-09-17,38.82
Bogra,Coriander,Bogra Sadar Bazar,2025-04-20,42.99
Chittagong,Sugarcane,Chittagong Sadar Bazar,2025-04-07,43.95
Dhaka,Oilseeds,Dhaka Sadar Bazar,2024-10-02,30.5
Mymensingh,Maize,Mymensingh Sadar Bazar,2025-04-16,38.02
Rangpur,Cotton,Rangpur Sadar Bazar,2024-11-02,44.56
Jessore,Onion,Jessore Sadar Bazar,2025-01-02,41.32
Barisal,Cotton,Barisal Sadar Bazar,2025-03-31,34.26
Cumilla,Mango,Cumilla Sadar Bazar,2024-03-22,28.34
Mymensingh,Pomegranate,Mymensingh Sadar Bazar,2024-05-25,38.24
Rajshahi,Cumin,Rajshahi Sadar Bazar,2024-11-20,39.66
Chittagong,Guava,Chittagong Sadar Bazar,2024-08-12,35.76
Mymensingh,Guava,Mymensingh Sadar Bazar,2024-06-23,40.69
Cumilla,Pulses,Cumilla Sadar Bazar,2024-04-02,42.43
Mymensingh,Cumin,Mymensingh Sadar Bazar,2024-05-09,43.22
Rangpur,Opium,Rangpur Sadar Bazar,2024-12-04,28.69
Chittagong,Bajra,Chittagong Sadar Bazar,2024-08-26,33.69
Rangpur,Mustard,Rangpur Sadar Bazar,2025-04-11,38.54
Dhaka,Coriander,Dhaka Sadar Bazar,2025-03-17,42.75
Barisal,Chilli,Barisal Sadar Bazar,2025-02-21,42.35
Sylhet,Onion,Sylhet Sadar Bazar,2024-08-01,42.26
Chittagong,Mustard,Chittagong Sadar Bazar,2024-12-16,38.16
Rangpur,Maize,Rangpur Sadar Bazar,2024-07-28,38.43
Bogra,Coriander,Bogra Sadar Bazar,2024-10-27,36.5
Dhaka,Cumin,Dhaka Sadar Bazar,2025-05-05,43.69
Rajshahi,Garlic,Rajshahi Sadar Bazar,2024-09-21,35.58
Rangpur,Fenugreek,Rangpur Sadar Bazar,2024-04-27,44.08
Dhaka,Sugarcane,Dhaka Sadar Bazar,2024-06-25,41.0
Cumilla,Gram,Cumilla Sadar Bazar,2024-08-05,39.78
Barisal,Tomato,Barisal Sadar Bazar,2024-04-16,36.85
Rangpur,Bajra,Rangpur Sadar Bazar,2024-09-03,33.49
Dhaka,Pomegranate,Dhaka Sadar Bazar,2024-10-22,36.89
